0.00000	21.29443	
0.12013	16.87051	
0.24027	12.32209	
0.36040	6.22910	
0.48053	5.37689	
0.60066	17.50351	
0.72080	12.49702	
0.84093	14.61392	
0.96106	7.59177	
1.08119	5.42878	
1.20133	10.62482	
1.32146	10.11918	
1.44159	10.44582	
1.56173	5.81887	
1.68186	6.29778	
1.80199	6.71440	
1.92212	10.59107	
2.04226	11.02157	
2.16239	8.77422	
2.28252	9.42281	
2.40265	9.30274	
2.52279	9.58496	
2.64292	8.94781	
2.76305	10.65757	
2.88319	16.00479	
3.00332	18.10235	
3.12345	14.80622	
3.24358	17.45782	
3.36372	17.69585	
3.48385	17.72057	
3.60398	16.46708	
3.72411	18.07947	
3.84425	18.86114	
3.96438	14.82390	
4.08451	14.96072	
4.20465	18.32981	
4.32478	17.13990	
4.44491	17.02214	
4.56504	17.55076	
4.68518	23.44560	
4.80531	26.60749	
4.92544	29.05356	
5.04557	28.74714	
5.16571	24.28197	
5.28584	27.29885	
5.40597	26.69523	
5.52610	23.23397	
5.64624	19.88119	
5.76637	22.67274	
5.88650	26.62022	
6.00664	23.76644	
6.12677	25.80783	
6.24690	36.03348	
6.36703	33.25768	
6.48717	24.46358	
6.60730	22.74951	
6.72743	20.15671	
6.84756	21.53102	
6.96770	30.83219	
7.08783	33.82438	
7.20796	36.62576	
7.32810	31.35940	
7.44823	31.92776	
7.56836	25.42927	
7.68849	24.92856	
7.80863	28.34113	
7.92876	27.42825	
8.04889	30.96336	
8.16902	34.05096	
8.28916	31.27350	
8.40929	28.16185	
8.52942	27.40974	
8.64956	23.22725	
8.76969	25.33991	
8.88982	29.67344	
9.00995	27.51762	
9.13009	27.99470	
9.25022	30.68103	
9.37035	31.70468	
9.49048	32.35745	
9.61062	29.50278	
9.73075	32.70010	
9.85088	34.54407	
9.97101	32.89017	
10.09115	29.78550	
10.21128	36.79529	
10.33141	48.77345	
10.45155	40.59029	
10.57168	31.34635	
10.69181	33.47976	
10.81194	38.59782	
10.93208	42.13587	
11.05221	33.80291	
11.17234	37.54866	
11.29247	35.98016	
11.41261	27.20502	
11.53274	39.32400	
11.65287	49.91869	
11.77301	42.34601	
11.89314	35.32925	
12.01327	31.35999	
12.13340	32.03572	
12.25354	35.95587	
12.37367	33.55194	
12.49380	29.33841	
12.61394	28.26875	
12.73407	27.66055	
12.85420	24.90140	
12.97433	27.05345	
13.09447	38.21184	
13.21460	47.31001	
13.33473	52.91330	
