0.00000	12.65541	
0.12013	10.43335	
0.24027	9.14214	
0.36040	13.75140	
0.48053	9.68303	
0.60066	12.91039	
0.72080	7.85027	
0.84093	4.44071	
0.96106	7.38471	
1.08119	7.24826	
1.20133	11.26496	
1.32146	10.73081	
1.44159	9.24353	
1.56173	7.40403	
1.68186	8.05475	
1.80199	9.12235	
1.92212	7.37026	
2.04226	6.70085	
2.16239	7.24048	
2.28252	10.55478	
2.40265	7.44115	
2.52279	11.75690	
2.64292	4.96735	
2.76305	11.30172	
2.88319	17.92158	
3.00332	13.96789	
3.12345	18.59604	
3.24358	12.65982	
3.36372	14.04090	
3.48385	16.15772	
3.60398	16.81868	
3.72411	18.38533	
3.84425	16.88380	
3.96438	14.46521	
4.08451	11.46359	
4.20465	18.80768	
4.32478	20.34765	
4.44491	23.71660	
4.56504	16.35189	
4.68518	20.03804	
4.80531	16.13241	
4.92544	9.93338	
5.04557	14.30741	
5.16571	13.24567	
5.28584	14.44197	
5.40597	19.59949	
5.52610	14.92605	
5.64624	18.10257	
5.76637	18.17776	
5.88650	14.83033	
6.00664	15.75120	
6.12677	12.49209	
6.24690	11.41373	
6.36703	15.02039	
6.48717	14.89434	
6.60730	13.86647	
6.72743	14.09679	
6.84756	12.61174	
6.96770	14.12572	
7.08783	12.94196	
7.20796	14.54230	
7.32810	20.20881	
7.44823	21.64125	
7.56836	20.18460	
7.68849	19.72475	
7.80863	16.66759	
7.92876	12.67383	
8.04889	19.64219	
8.16902	15.63950	
8.28916	9.01691	
8.40929	13.90060	
8.52942	12.77998	
8.64956	18.21484	
8.76969	23.66107	
8.88982	35.06253	
9.00995	30.98491	
9.13009	23.63775	
9.25022	28.21546	
9.37035	19.31174	
9.49048	26.13995	
9.61062	23.88374	
9.73075	18.86605	
9.85088	22.92875	
9.97101	20.26737	
10.09115	23.08516	
10.21128	20.25144	
10.33141	22.76972	
10.45155	23.46014	
10.57168	23.77971	
10.69181	25.41066	
10.81194	31.23009	
