0.00000	2.87094	
0.12026	2.05252	
0.24053	2.49344	
0.36079	2.28756	
0.48105	2.13686	
0.60131	3.66107	
0.72158	2.90522	
0.84184	2.55338	
0.96210	2.17078	
1.08237	2.39373	
1.20263	1.88060	
1.32289	2.65878	
1.44315	2.07763	
1.56342	2.34902	
1.68368	3.16791	
1.80394	4.31700	
1.92420	3.61069	
2.04447	4.92874	
2.16473	4.15753	
2.28499	5.50342	
2.40526	7.25767	
2.52552	3.97623	
2.64578	2.63842	
2.76604	1.51951	
2.88631	2.67616	
3.00657	2.56145	
3.12683	2.13699	
3.24710	2.47252	
3.36736	3.90008	
3.48762	2.75291	
3.60788	2.32343	
3.72815	2.49506	
3.84841	5.78950	
3.96867	7.53463	
4.08893	4.27696	
4.20920	2.34743	
4.32946	2.07393	
4.44972	3.50581	
4.56999	2.98008	
4.69025	3.25190	
4.81051	2.40959	
4.93077	2.79140	
5.05104	4.21732	
5.17130	3.17822	
5.29156	3.41761	
5.41183	4.05343	
5.53209	3.40648	
5.65235	2.62411	
5.77261	4.34967	
5.89288	6.71492	
6.01314	6.25379	
6.13340	7.76708	
6.25367	5.40386	
6.37393	4.99350	
6.49419	6.21648	
6.61445	10.15579	
6.73472	9.18197	
6.85498	7.41909	
6.97524	7.18188	
7.09550	9.21670	
7.21577	9.71235	
7.33603	6.58315	
7.45629	6.77364	
7.57656	7.41876	
7.69682	6.34400	
7.81708	5.72926	
7.93734	4.61381	
8.05761	4.69682	
8.17787	4.11422	
8.29813	6.03036	
8.41840	5.02841	
8.53866	5.49210	
8.65892	4.90345	
8.77918	5.59403	
8.89945	5.18853	
9.01971	5.19820	
9.13997	4.64048	
9.26023	4.64864	
9.38050	6.67698	
9.50076	8.20238	
9.62102	9.21284	
9.74129	9.09923	
9.86155	10.01246	
9.98181	9.38498	
10.10207	10.57716	
10.22234	13.09479	
10.34260	13.44505	
10.46286	11.90893	
10.58313	11.91355	
10.70339	10.55777	
10.82365	11.20439	
10.94391	14.54225	
11.06418	17.09535	
11.18444	12.05640	
11.30470	10.15002	
11.42496	9.58910	
11.54523	9.81359	
11.66549	8.09457	
11.78575	9.64201	
11.90602	6.84218	
12.02628	8.24135	
12.14654	9.74131	
12.26680	7.67142	
12.38707	7.37030	
12.50733	6.57892	
12.62759	6.58970	
12.74786	7.11744	
12.86812	7.09468	
12.98838	9.30350	
13.10864	10.05952	
13.22891	9.34616	
13.34917	14.31240	
13.46943	12.28939	
13.58970	9.29724	
13.70996	9.89795	
13.83022	10.05068	
13.95048	9.19708	
14.07075	7.24229	
14.19101	7.49162	
14.31127	8.00016	
14.43153	6.84111	
14.55180	6.96326	
14.67206	8.36052	
14.79232	9.31749	
14.91259	9.71758	
15.03285	10.17969	
15.15311	10.44124	
15.27337	11.03002	
15.39364	13.25378	
15.51390	12.99249	
15.63416	11.63233	
15.75443	12.37048	
15.87469	12.18646	
15.99495	14.10112	
16.11521	12.82152	
16.23548	13.83051	
16.35574	14.79942	
16.47600	13.62567	
16.59627	13.68784	
16.71653	11.72508	
16.83679	12.78997	
16.95705	11.62058	
17.07732	13.75630	
17.19758	15.55489	
17.31784	15.19377	
17.43810	14.71276	
17.55837	14.38781	
17.67863	16.27107	
17.79889	18.66207	
17.91916	18.14318	
18.03942	16.92052	
18.15968	19.09417	
18.27995	18.93277	
18.40021	17.14219	
18.52047	20.99272	
18.64073	21.72598	
18.76100	17.57116	
18.88126	21.81367	
19.00152	22.93875	
19.12178	23.57271	
19.24205	26.54134	
19.36231	26.67763	
19.48257	30.15948	
19.60283	29.83522	
19.72310	27.51668	
19.84336	22.20081	
19.96362	20.29911	
20.08389	20.32134	
20.20415	21.49449	
20.32441	22.18929	
20.44468	24.05584	
20.56494	18.18440	
20.68520	17.80046	
20.80546	17.95717	
20.92573	23.01422	
21.04599	23.80809	
21.16625	17.17027	
21.28651	16.58675	
21.40678	20.94426	
21.52704	19.19023	
21.64730	16.62991	
21.76756	19.42417	
21.88783	17.25904	
22.00809	16.76629	
22.12835	15.47065	
22.24862	15.73707	
22.36888	17.46505	
22.48914	15.19182	
22.60941	15.93013	
22.72967	18.19042	
22.84993	17.51177	
22.97019	16.58982	
23.09046	15.35037	
23.21072	14.63323	
23.33098	19.71771	
23.45124	24.29208	
23.57151	23.75131	
23.69177	21.55891	
23.81203	21.11189	
23.93230	21.66522	
24.05256	16.20172	
